CustomerID,Recency,Frequency,Monetary,Cluster,Cluster_Name
13848.0,92,3,1255.0,0,مشتریان وفادار اقتصادی 🟡
13849.0,52,2,1537.95,0,مشتریان وفادار اقتصادی 🟡
13850.0,129,1,1595.48,0,مشتریان وفادار اقتصادی 🟡
13851.0,96,3,2651.46,0,مشتریان وفادار اقتصادی 🟡
13853.0,57,1,1090.14,0,مشتریان وفادار اقتصادی 🟡
13858.0,57,1,216.17,0,مشتریان وفادار اقتصادی 🟡
13860.0,1,5,1245.9,0,مشتریان وفادار اقتصادی 🟡
13862.0,18,8,2209.36,0,مشتریان وفادار اقتصادی 🟡
13865.0,58,4,501.56,0,مشتریان وفادار اقتصادی 🟡
13866.0,74,1,145.67000000000002,0,مشتریان وفادار اقتصادی 🟡
13867.0,31,3,1015.29,0,مشتریان وفادار اقتصادی 🟡
13868.0,7,2,3192.54,0,مشتریان وفادار اقتصادی 🟡
13869.0,123,4,3104.95,0,مشتریان وفادار اقتصادی 🟡
13870.0,2,8,2770.94,0,مشتریان وفادار اقتصادی 🟡
13871.0,23,13,6403.25,0,مشتریان وفادار اقتصادی 🟡
13873.0,120,3,389.6,0,مشتریان وفادار اقتصادی 🟡
13875.0,54,5,1786.79,0,مشتریان وفادار اقتصادی 🟡
13876.0,64,1,122.7,0,مشتریان وفادار اقتصادی 🟡
13877.0,86,1,117.24,0,مشتریان وفادار اقتصادی 🟡
13878.0,55,1,1281.53,0,مشتریان وفادار اقتصادی 🟡
13880.0,21,13,3219.77,0,مشتریان وفادار اقتصادی 🟡
13882.0,3,5,1191.13,0,مشتریان وفادار اقتصادی 🟡
13883.0,11,5,2674.48,0,مشتریان وفادار اقتصادی 🟡
13884.0,7,5,787.6,0,مشتریان وفادار اقتصادی 🟡
13886.0,71,1,243.56,0,مشتریان وفادار اقتصادی 🟡
13888.0,120,2,605.63,0,مشتریان وفادار اقتصادی 🟡
13889.0,93,1,416.90000000000003,0,مشتریان وفادار اقتصادی 🟡
13890.0,1,10,1883.8100000000002,0,مشتریان وفادار اقتصادی 🟡
13892.0,27,4,632.97,0,مشتریان وفادار اقتصادی 🟡
13894.0,24,3,564.62,0,مشتریان وفادار اقتصادی 🟡
13895.0,28,4,2593.07,0,مشتریان وفادار اقتصادی 🟡
13897.0,50,1,311.16,0,مشتریان وفادار اقتصادی 🟡
13899.0,16,2,388.52,0,مشتریان وفادار اقتصادی 🟡
13901.0,72,5,2867.2,0,مشتریان وفادار اقتصادی 🟡
13904.0,37,2,332.64,0,مشتریان وفادار اقتصادی 🟡
13908.0,80,4,2369.55,0,مشتریان وفادار اقتصادی 🟡
13911.0,57,9,2580.91,0,مشتریان وفادار اقتصادی 🟡
13914.0,12,2,626.45,0,مشتریان وفادار اقتصادی 🟡
13917.0,50,2,272.04,0,مشتریان وفادار اقتصادی 🟡
13918.0,50,2,1212.8400000000001,0,مشتریان وفادار اقتصادی 🟡
13919.0,59,2,384.81,0,مشتریان وفادار اقتصادی 🟡
13923.0,54,1,351.13,0,مشتریان وفادار اقتصادی 🟡
13924.0,2,6,1838.8500000000001,0,مشتریان وفادار اقتصادی 🟡
13925.0,93,4,678.25,0,مشتریان وفادار اقتصادی 🟡
13926.0,23,1,223.85000000000002,0,مشتریان وفادار اقتصادی 🟡
13927.0,75,1,348.99,0,مشتریان وفادار اقتصادی 🟡
13928.0,11,4,464.57,0,مشتریان وفادار اقتصادی 🟡
13930.0,58,2,337.34,0,مشتریان وفادار اقتصادی 🟡
13931.0,96,2,1237.53,0,مشتریان وفادار اقتصادی 🟡
13933.0,109,2,608.7900000000001,0,مشتریان وفادار اقتصادی 🟡
13938.0,35,1,71.66,0,مشتریان وفادار اقتصادی 🟡
13939.0,23,3,568.55,0,مشتریان وفادار اقتصادی 🟡
13940.0,17,4,839.14,0,مشتریان وفادار اقتصادی 🟡
13941.0,22,5,5112.96,0,مشتریان وفادار اقتصادی 🟡
13946.0,79,3,561.5699999999999,0,مشتریان وفادار اقتصادی 🟡
13947.0,65,1,90.6,0,مشتریان وفادار اقتصادی 🟡
13949.0,3,6,2427.32,0,مشتریان وفادار اقتصادی 🟡
13950.0,11,4,745.06,0,مشتریان وفادار اقتصادی 🟡
13953.0,7,7,3515.68,0,مشتریان وفادار اقتصادی 🟡
13954.0,2,2,439.92,0,مشتریان وفادار اقتصادی 🟡
13956.0,5,5,1026.42,0,مشتریان وفادار اقتصادی 🟡
13959.0,79,3,598.2,0,مشتریان وفادار اقتصادی 🟡
13960.0,21,2,230.22,0,مشتریان وفادار اقتصادی 🟡
13962.0,22,2,169.55,0,مشتریان وفادار اقتصادی 🟡
13971.0,19,8,2758.26,0,مشتریان وفادار اقتصادی 🟡
13972.0,71,2,190.25,0,مشتریان وفادار اقتصادی 🟡
13974.0,49,1,413.59000000000003,0,مشتریان وفادار اقتصادی 🟡
13975.0,31,6,2526.28,0,مشتریان وفادار اقتصادی 🟡
13978.0,15,2,196.79000000000002,0,مشتریان وفادار اقتصادی 🟡
13979.0,73,1,869.87,0,مشتریان وفادار اقتصادی 🟡
13980.0,60,1,200.14,0,مشتریان وفادار اقتصادی 🟡
13982.0,39,4,1871.81,0,مشتریان وفادار اقتصادی 🟡
13983.0,30,12,2603.43,0,مشتریان وفادار اقتصادی 🟡
13984.0,27,5,920.51,0,مشتریان وفادار اقتصادی 🟡
13986.0,17,1,320.46,0,مشتریان وفادار اقتصادی 🟡
13988.0,20,6,4147.96,0,مشتریان وفادار اقتصادی 🟡
13989.0,66,2,1266.08,0,مشتریان وفادار اقتصادی 🟡
13991.0,12,6,855.97,0,مشتریان وفادار اقتصادی 🟡
13992.0,30,1,76.8,0,مشتریان وفادار اقتصادی 🟡
13993.0,43,9,3466.36,0,مشتریان وفادار اقتصادی 🟡
13994.0,4,6,2313.14,0,مشتریان وفادار اقتصادی 🟡
13995.0,15,5,1393.69,0,مشتریان وفادار اقتصادی 🟡
13999.0,10,12,3901.81,0,مشتریان وفادار اقتصادی 🟡
14001.0,46,3,2043.0800000000002,0,مشتریان وفادار اقتصادی 🟡
14002.0,134,2,529.73,0,مشتریان وفادار اقتصادی 🟡
14004.0,43,7,4582.64,0,مشتریان وفادار اقتصادی 🟡
14005.0,10,5,2874.72,0,مشتریان وفادار اقتصادی 🟡
14006.0,116,3,962.19,0,مشتریان وفادار اقتصادی 🟡
14013.0,110,3,473.02,0,مشتریان وفادار اقتصادی 🟡
14014.0,77,1,505.18,0,مشتریان وفادار اقتصادی 🟡
14015.0,53,1,917.34,0,مشتریان وفادار اقتصادی 🟡
14019.0,47,3,1421.61,0,مشتریان وفادار اقتصادی 🟡
14020.0,17,2,642.8,0,مشتریان وفادار اقتصادی 🟡
14023.0,7,2,584.07,0,مشتریان وفادار اقتصادی 🟡
14024.0,122,2,327.7,0,مشتریان وفادار اقتصادی 🟡
14027.0,61,1,104.82,0,مشتریان وفادار اقتصادی 🟡
14029.0,63,2,467.66,0,مشتریان وفادار اقتصادی 🟡
14030.0,18,8,2360.09,0,مشتریان وفادار اقتصادی 🟡
14032.0,2,11,2975.59,0,مشتریان وفادار اقتصادی 🟡
14034.0,22,3,651.8199999999999,0,مشتریان وفادار اقتصادی 🟡
14035.0,29,5,1428.02,0,مشتریان وفادار اقتصادی 🟡
14038.0,78,3,1560.38,0,مشتریان وفادار اقتصادی 🟡
14039.0,33,1,152.2,0,مشتریان وفادار اقتصادی 🟡
14040.0,41,12,3614.92,0,مشتریان وفادار اقتصادی 🟡
14044.0,27,4,652.82,0,مشتریان وفادار اقتصادی 🟡
14045.0,109,4,1659.75,0,مشتریان وفادار اقتصادی 🟡
14047.0,9,5,1308.6100000000001,0,مشتریان وفادار اقتصادی 🟡
14049.0,17,4,5681.72,0,مشتریان وفادار اقتصادی 🟡
14050.0,32,2,746.36,0,مشتریان وفادار اقتصادی 🟡
14052.0,20,1,225.36,0,مشتریان وفادار اقتصادی 🟡
14053.0,124,2,260.25,0,مشتریان وفادار اقتصادی 🟡
14054.0,65,1,92.46,0,مشتریان وفادار اقتصادی 🟡
14055.0,106,1,725.6400000000001,0,مشتریان وفادار اقتصادی 🟡
14064.0,29,5,1353.74,0,مشتریان وفادار اقتصادی 🟡
14067.0,64,2,374.7,0,مشتریان وفادار اقتصادی 🟡
14071.0,4,8,1438.82,0,مشتریان وفادار اقتصادی 🟡
14073.0,32,1,151.04,0,مشتریان وفادار اقتصادی 🟡
14075.0,5,3,942.26,0,مشتریان وفادار اقتصادی 🟡
14076.0,129,1,122.47,0,مشتریان وفادار اقتصادی 🟡
14077.0,41,5,499.41999999999996,0,مشتریان وفادار اقتصادی 🟡
14078.0,102,6,1049.37,0,مشتریان وفادار اقتصادی 🟡
14079.0,125,1,375.1,0,مشتریان وفادار اقتصادی 🟡
14080.0,33,1,45.599999999999994,0,مشتریان وفادار اقتصادی 🟡
14083.0,4,9,1018.43,0,مشتریان وفادار اقتصادی 🟡
14087.0,3,1,194.42,0,مشتریان وفادار اقتصادی 🟡
14089.0,57,1,161.0,0,مشتریان وفادار اقتصادی 🟡
14092.0,8,14,4076.91,0,مشتریان وفادار اقتصادی 🟡
14093.0,12,1,442.85,0,مشتریان وفادار اقتصادی 🟡
14098.0,37,1,147.35,0,مشتریان وفادار اقتصادی 🟡
14099.0,16,11,3104.17,0,مشتریان وفادار اقتصادی 🟡
14100.0,138,1,194.9,0,مشتریان وفادار اقتصادی 🟡
14101.0,74,6,5976.79,0,مشتریان وفادار اقتصادی 🟡
14102.0,5,5,1360.28,0,مشتریان وفادار اقتصادی 🟡
14107.0,52,7,2703.23,0,مشتریان وفادار اقتصادی 🟡
14108.0,31,2,597.91,0,مشتریان وفادار اقتصادی 🟡
14109.0,73,1,144.2,0,مشتریان وفادار اقتصادی 🟡
14110.0,4,12,5683.15,0,مشتریان وفادار اقتصادی 🟡
14111.0,14,4,692.85,0,مشتریان وفادار اقتصادی 🟡
14112.0,23,7,2915.15,0,مشتریان وفادار اقتصادی 🟡
14113.0,4,4,1840.42,0,مشتریان وفادار اقتصادی 🟡
14116.0,20,5,1382.74,0,مشتریان وفادار اقتصادی 🟡
14121.0,4,4,2780.15,0,مشتریان وفادار اقتصادی 🟡
14124.0,84,1,419.58000000000004,0,مشتریان وفادار اقتصادی 🟡
14125.0,11,3,2740.43,0,مشتریان وفادار اقتصادی 🟡
14126.0,8,3,706.1300000000001,0,مشتریان وفادار اقتصادی 🟡
14127.0,123,3,709.71,0,مشتریان وفادار اقتصادی 🟡
14128.0,61,2,637.5,0,مشتریان وفادار اقتصادی 🟡
14129.0,2,5,1123.8600000000001,0,مشتریان وفادار اقتصادی 🟡
14132.0,2,11,3586.0299999999997,0,مشتریان وفادار اقتصادی 🟡
14133.0,130,3,605.64,0,مشتریان وفادار اقتصادی 🟡
14138.0,2,2,982.3800000000001,0,مشتریان وفادار اقتصادی 🟡
14139.0,46,1,415.82,0,مشتریان وفادار اقتصادی 🟡
14140.0,4,2,935.05,0,مشتریان وفادار اقتصادی 🟡
14141.0,3,4,915.13,0,مشتریان وفادار اقتصادی 🟡
14143.0,134,1,115.8,0,مشتریان وفادار اقتصادی 🟡
14145.0,47,4,3742.2,0,مشتریان وفادار اقتصادی 🟡
14146.0,9,5,4191.0,0,مشتریان وفادار اقتصادی 🟡
14147.0,78,2,483.4,0,مشتریان وفادار اقتصادی 🟡
14150.0,36,2,658.64,0,مشتریان وفادار اقتصادی 🟡
14152.0,75,2,621.29,0,مشتریان وفادار اقتصادی 🟡
14157.0,20,2,432.88,0,مشتریان وفادار اقتصادی 🟡
14158.0,40,1,507.66,0,مشتریان وفادار اقتصادی 🟡
14159.0,20,11,4693.01,0,مشتریان وفادار اقتصادی 🟡
14163.0,87,4,2445.91,0,مشتریان وفادار اقتصادی 🟡
14164.0,71,2,1631.77,0,مشتریان وفادار اقتصادی 🟡
14167.0,39,4,574.84,0,مشتریان وفادار اقتصادی 🟡
14171.0,98,1,363.79,0,مشتریان وفادار اقتصادی 🟡
14173.0,11,4,450.84,0,مشتریان وفادار اقتصادی 🟡
14174.0,33,1,134.46,0,مشتریان وفادار اقتصادی 🟡
14175.0,60,3,3222.3,0,مشتریان وفادار اقتصادی 🟡
14177.0,86,4,559.41,0,مشتریان وفادار اقتصادی 🟡
14178.0,9,7,1620.93,0,مشتریان وفادار اقتصادی 🟡
14179.0,41,2,719.78,0,مشتریان وفادار اقتصادی 🟡
14184.0,67,1,452.89,0,مشتریان وفادار اقتصادی 🟡
14188.0,31,6,2054.36,0,مشتریان وفادار اقتصادی 🟡
14191.0,2,13,4684.76,0,مشتریان وفادار اقتصادی 🟡
14193.0,68,2,853.39,0,مشتریان وفادار اقتصادی 🟡
14196.0,107,1,335.52,0,مشتریان وفادار اقتصادی 🟡
14198.0,18,4,701.4,0,مشتریان وفادار اقتصادی 🟡
14201.0,60,7,747.44,0,مشتریان وفادار اقتصادی 🟡
14204.0,2,1,161.03,0,مشتریان وفادار اقتصادی 🟡
14205.0,17,2,466.7,0,مشتریان وفادار اقتصادی 🟡
14208.0,95,1,151.74,0,مشتریان وفادار اقتصادی 🟡
14209.0,11,6,2073.43,0,مشتریان وفادار اقتصادی 🟡
14210.0,106,6,1905.8400000000001,0,مشتریان وفادار اقتصادی 🟡
14211.0,53,9,2241.1,0,مشتریان وفادار اقتصادی 🟡
14212.0,90,1,1070.48,0,مشتریان وفادار اقتصادی 🟡
14214.0,31,5,1004.38,0,مشتریان وفادار اقتصادی 🟡
14215.0,12,6,1789.72,0,مشتریان وفادار اقتصادی 🟡
14216.0,3,4,1839.3,0,مشتریان وفادار اقتصادی 🟡
14218.0,43,1,169.48000000000002,0,مشتریان وفادار اقتصادی 🟡
14219.0,4,1,89.94,0,مشتریان وفادار اقتصادی 🟡
14221.0,42,9,3432.8,0,مشتریان وفادار اقتصادی 🟡
14223.0,92,3,991.13,0,مشتریان وفادار اقتصادی 🟡
14224.0,110,4,1050.12,0,مشتریان وفادار اقتصادی 🟡
14226.0,29,5,2232.19,0,مشتریان وفادار اقتصادی 🟡
14227.0,26,10,3350.96,0,مشتریان وفادار اقتصادی 🟡
14229.0,52,3,1547.2,0,مشتریان وفادار اقتصادی 🟡
14232.0,43,5,2048.07,0,مشتریان وفادار اقتصادی 🟡
14233.0,49,4,1462.72,0,مشتریان وفادار اقتصادی 🟡
14234.0,22,4,775.46,0,مشتریان وفادار اقتصادی 🟡
14235.0,75,5,3144.86,0,مشتریان وفادار اقتصادی 🟡
14236.0,81,2,490.86,0,مشتریان وفادار اقتصادی 🟡
14239.0,43,11,2380.85,0,مشتریان وفادار اقتصادی 🟡
14240.0,30,2,890.34,0,مشتریان وفادار اقتصادی 🟡
14243.0,9,10,2588.77,0,مشتریان وفادار اقتصادی 🟡
14246.0,111,3,1474.06,0,مشتریان وفادار اقتصادی 🟡
14250.0,7,3,1904.05,0,مشتریان وفادار اقتصادی 🟡
14251.0,2,5,2879.7000000000003,0,مشتریان وفادار اقتصادی 🟡
14257.0,64,5,3099.7200000000003,0,مشتریان وفادار اقتصادی 🟡
14258.0,9,9,12669.98,0,مشتریان وفادار اقتصادی 🟡
14259.0,142,1,120.0,0,مشتریان وفادار اقتصادی 🟡
14261.0,51,2,1163.45,0,مشتریان وفادار اقتصادی 🟡
14262.0,8,8,2618.23,0,مشتریان وفادار اقتصادی 🟡
14265.0,109,2,530.18,0,مشتریان وفادار اقتصادی 🟡
14272.0,74,2,437.96,0,مشتریان وفادار اقتصادی 🟡
14273.0,51,4,559.97,0,مشتریان وفادار اقتصادی 🟡
14276.0,99,3,1119.74,0,مشتریان وفادار اقتصادی 🟡
14277.0,15,3,4216.2,0,مشتریان وفادار اقتصادی 🟡
14284.0,31,2,595.25,0,مشتریان وفادار اقتصادی 🟡
14285.0,21,4,1910.01,0,مشتریان وفادار اقتصادی 🟡
14286.0,24,3,4628.75,0,مشتریان وفادار اقتصادی 🟡
14287.0,8,3,176.63,0,مشتریان وفادار اقتصادی 🟡
14289.0,9,6,911.26,0,مشتریان وفادار اقتصادی 🟡
14290.0,11,5,2314.65,0,مشتریان وفادار اقتصادی 🟡
14291.0,2,11,3883.25,0,مشتریان وفادار اقتصادی 🟡
14292.0,8,9,4871.93,0,مشتریان وفادار اقتصادی 🟡
14293.0,3,4,1046.56,0,مشتریان وفادار اقتصادی 🟡
14295.0,40,1,166.20000000000002,0,مشتریان وفادار اقتصادی 🟡
14297.0,18,4,1305.33,0,مشتریان وفادار اقتصادی 🟡
14299.0,8,9,3965.62,0,مشتریان وفادار اقتصادی 🟡
14300.0,19,1,43.2,0,مشتریان وفادار اقتصادی 🟡
14301.0,117,1,640.14,0,مشتریان وفادار اقتصادی 🟡
14305.0,71,3,1858.96,0,مشتریان وفادار اقتصادی 🟡
14306.0,51,2,2093.32,0,مشتریان وفادار اقتصادی 🟡
14307.0,89,6,2995.72,0,مشتریان وفادار اقتصادی 🟡
14309.0,8,9,2352.53,0,مشتریان وفادار اقتصادی 🟡
14312.0,47,6,1611.59,0,مشتریان وفادار اقتصادی 🟡
14314.0,107,1,120.0,0,مشتریان وفادار اقتصادی 🟡
14315.0,45,6,2481.13,0,مشتریان وفادار اقتصادی 🟡
14317.0,65,1,508.58000000000004,0,مشتریان وفادار اقتصادی 🟡
14321.0,11,5,1530.75,0,مشتریان وفادار اقتصادی 🟡
14323.0,115,2,605.0600000000001,0,مشتریان وفادار اقتصادی 🟡
14329.0,17,7,5014.84,0,مشتریان وفادار اقتصادی 🟡
14331.0,124,2,462.65999999999997,0,مشتریان وفادار اقتصادی 🟡
14332.0,23,3,866.31,0,مشتریان وفادار اقتصادی 🟡
14333.0,68,1,415.2,0,مشتریان وفادار اقتصادی 🟡
14334.0,17,8,2552.21,0,مشتریان وفادار اقتصادی 🟡
14335.0,16,2,468.26,0,مشتریان وفادار اقتصادی 🟡
14336.0,17,4,1614.91,0,مشتریان وفادار اقتصادی 🟡
14341.0,45,8,2182.28,0,مشتریان وفادار اقتصادی 🟡
14342.0,21,4,668.5600000000001,0,مشتریان وفادار اقتصادی 🟡
14344.0,127,8,889.9300000000001,0,مشتریان وفادار اقتصادی 🟡
14345.0,39,1,108.97999999999999,0,مشتریان وفادار اقتصادی 🟡
14346.0,121,2,1021.58,0,مشتریان وفادار اقتصادی 🟡
14349.0,10,1,133.5,0,مشتریان وفادار اقتصادی 🟡
14354.0,6,2,163.62,0,مشتریان وفادار اقتصادی 🟡
14356.0,80,2,701.23,0,مشتریان وفادار اقتصادی 🟡
14357.0,43,1,225.77,0,مشتریان وفادار اقتصادی 🟡
14359.0,19,3,912.18,0,مشتریان وفادار اقتصادی 🟡
14360.0,32,4,2128.23,0,مشتریان وفادار اقتصادی 🟡
14362.0,22,1,161.2,0,مشتریان وفادار اقتصادی 🟡
14364.0,109,8,3717.35,0,مشتریان وفادار اقتصادی 🟡
14379.0,44,2,348.1,0,مشتریان وفادار اقتصادی 🟡
14381.0,52,1,202.68,0,مشتریان وفادار اقتصادی 🟡
14382.0,26,1,626.0699999999999,0,مشتریان وفادار اقتصادی 🟡
14383.0,38,3,1247.69,0,مشتریان وفادار اقتصادی 🟡
14385.0,9,3,202.11,0,مشتریان وفادار اقتصادی 🟡
14387.0,33,3,1770.56,0,مشتریان وفادار اقتصادی 🟡
14388.0,10,8,3212.84,0,مشتریان وفادار اقتصادی 🟡
14389.0,65,2,1043.46,0,مشتریان وفادار اقتصادی 🟡
14390.0,10,9,4652.82,0,مشتریان وفادار اقتصادی 🟡
14395.0,2,9,3507.71,0,مشتریان وفادار اقتصادی 🟡
14396.0,65,2,487.99,0,مشتریان وفادار اقتصادی 🟡
14401.0,4,13,4051.48,0,مشتریان وفادار اقتصادی 🟡
14403.0,130,4,1475.81,0,مشتریان وفادار اقتصادی 🟡
14404.0,34,6,1474.32,0,مشتریان وفادار اقتصادی 🟡
14406.0,119,1,156.75,0,مشتریان وفادار اقتصادی 🟡
14407.0,107,6,2157.73,0,مشتریان وفادار اقتصادی 🟡
14408.0,11,7,2606.53,0,مشتریان وفادار اقتصادی 🟡
14409.0,71,6,2059.4500000000003,0,مشتریان وفادار اقتصادی 🟡
14410.0,92,9,1105.07,0,مشتریان وفادار اقتصادی 🟡
14412.0,43,2,770.03,0,مشتریان وفادار اقتصادی 🟡
14414.0,92,7,1496.98,0,مشتریان وفادار اقتصادی 🟡
14415.0,1,13,5900.28,0,مشتریان وفادار اقتصادی 🟡
14416.0,22,2,490.22,0,مشتریان وفادار اقتصادی 🟡
14418.0,4,3,1937.25,0,مشتریان وفادار اقتصادی 🟡
14419.0,11,6,1058.06,0,مشتریان وفادار اقتصادی 🟡
14420.0,99,1,387.52,0,مشتریان وفادار اقتصادی 🟡
14421.0,57,2,813.11,0,مشتریان وفادار اقتصادی 🟡
14422.0,1,6,4263.64,0,مشتریان وفادار اقتصادی 🟡
14424.0,18,1,322.08,0,مشتریان وفادار اقتصادی 🟡
14426.0,24,10,4481.67,0,مشتریان وفادار اقتصادی 🟡
14427.0,50,2,363.34000000000003,0,مشتریان وفادار اقتصادی 🟡
14428.0,7,5,1244.83,0,مشتریان وفادار اقتصادی 🟡
14432.0,10,6,2255.51,0,مشتریان وفادار اقتصادی 🟡
14434.0,22,6,1372.8,0,مشتریان وفادار اقتصادی 🟡
14436.0,99,1,89.06,0,مشتریان وفادار اقتصادی 🟡
14440.0,8,5,2357.6800000000003,0,مشتریان وفادار اقتصادی 🟡
14441.0,1,4,1712.89,0,مشتریان وفادار اقتصادی 🟡
14443.0,54,4,1420.2,0,مشتریان وفادار اقتصادی 🟡
14446.0,1,4,1039.58,0,مشتریان وفادار اقتصادی 🟡
14447.0,19,5,1163.23,0,مشتریان وفادار اقتصادی 🟡
14448.0,9,2,375.35,0,مشتریان وفادار اقتصادی 🟡
14449.0,19,4,907.1,0,مشتریان وفادار اقتصادی 🟡
14451.0,60,2,662.59,0,مشتریان وفادار اقتصادی 🟡
14452.0,11,2,264.44,0,مشتریان وفادار اقتصادی 🟡
14456.0,5,9,3062.4,0,مشتریان وفادار اقتصادی 🟡
14460.0,110,3,434.34,0,مشتریان وفادار اقتصادی 🟡
14462.0,66,11,2004.02,0,مشتریان وفادار اقتصادی 🟡
14463.0,98,3,529.62,0,مشتریان وفادار اقتصادی 🟡
14466.0,29,7,2272.4,0,مشتریان وفادار اقتصادی 🟡
14467.0,18,4,598.76,0,مشتریان وفادار اقتصادی 🟡
14470.0,12,2,461.19,0,مشتریان وفادار اقتصادی 🟡
14472.0,104,8,1936.84,0,مشتریان وفادار اقتصادی 🟡
14473.0,74,2,234.34000000000003,0,مشتریان وفادار اقتصادی 🟡
14474.0,46,1,547.66,0,مشتریان وفادار اقتصادی 🟡
14475.0,72,3,925.85,0,مشتریان وفادار اقتصادی 🟡
14477.0,20,4,1309.6,0,مشتریان وفادار اقتصادی 🟡
14480.0,11,1,279.05,0,مشتریان وفادار اقتصادی 🟡
14482.0,18,6,2068.15,0,مشتریان وفادار اقتصادی 🟡
14484.0,50,1,321.92,0,مشتریان وفادار اقتصادی 🟡
14485.0,39,1,165.75,0,مشتریان وفادار اقتصادی 🟡
14487.0,27,6,1196.33,0,مشتریان وفادار اقتصادی 🟡
14488.0,68,1,1064.28,0,مشتریان وفادار اقتصادی 🟡
14493.0,7,5,2383.2400000000002,0,مشتریان وفادار اقتصادی 🟡
14494.0,26,1,139.56,0,مشتریان وفادار اقتصادی 🟡
14495.0,51,2,123.8,0,مشتریان وفادار اقتصادی 🟡
14498.0,43,5,1957.32,0,مشتریان وفادار اقتصادی 🟡
14499.0,26,3,815.32,0,مشتریان وفادار اقتصادی 🟡
14500.0,88,3,356.85,0,مشتریان وفادار اقتصادی 🟡
14502.0,20,11,2470.67,0,مشتریان وفادار اقتصادی 🟡
14503.0,3,6,3543.26,0,مشتریان وفادار اقتصادی 🟡
14504.0,47,4,673.26,0,مشتریان وفادار اقتصادی 🟡
14505.0,17,8,5905.64,0,مشتریان وفادار اقتصادی 🟡
14506.0,17,5,2012.17,0,مشتریان وفادار اقتصادی 🟡
14507.0,24,6,1383.18,0,مشتریان وفادار اقتصادی 🟡
14508.0,22,2,276.42,0,مشتریان وفادار اقتصادی 🟡
14511.0,11,5,1314.81,0,مشتریان وفادار اقتصادی 🟡
14513.0,101,3,455.59000000000003,0,مشتریان وفادار اقتصادی 🟡
14514.0,61,3,1055.35,0,مشتریان وفادار اقتصادی 🟡
14515.0,18,6,2102.09,0,مشتریان وفادار اقتصادی 🟡
14517.0,33,2,330.45,0,مشتریان وفادار اقتصادی 🟡
14518.0,64,1,174.37,0,مشتریان وفادار اقتصادی 🟡
14520.0,2,2,270.6,0,مشتریان وفادار اقتصادی 🟡
14522.0,24,4,974.54,0,مشتریان وفادار اقتصادی 🟡
14523.0,108,1,241.09,0,مشتریان وفادار اقتصادی 🟡
14524.0,32,9,1867.68,0,مشتریان وفادار اقتصادی 🟡
14525.0,20,9,4332.2,0,مشتریان وفادار اقتصادی 🟡
14528.0,37,1,364.21999999999997,0,مشتریان وفادار اقتصادی 🟡
14529.0,60,3,620.04,0,مشتریان وفادار اقتصادی 🟡
14530.0,26,6,2925.91,0,مشتریان وفادار اقتصادی 🟡
14533.0,25,7,1949.72,0,مشتریان وفادار اقتصادی 🟡
14535.0,60,3,2864.19,0,مشتریان وفادار اقتصادی 🟡
14537.0,58,1,355.56,0,مشتریان وفادار اقتصادی 🟡
14538.0,65,2,388.25,0,مشتریان وفادار اقتصادی 🟡
14539.0,16,2,537.48,0,مشتریان وفادار اقتصادی 🟡
14540.0,10,3,996.26,0,مشتریان وفادار اقتصادی 🟡
14541.0,59,8,1461.65,0,مشتریان وفادار اقتصادی 🟡
14544.0,24,2,2024.45,0,مشتریان وفادار اقتصادی 🟡
14546.0,5,5,2578.09,0,مشتریان وفادار اقتصادی 🟡
14547.0,4,8,4007.54,0,مشتریان وفادار اقتصادی 🟡
14550.0,11,2,765.62,0,مشتریان وفادار اقتصادی 🟡
14551.0,18,2,186.23,0,مشتریان وفادار اقتصادی 🟡
14553.0,19,5,859.27,0,مشتریان وفادار اقتصادی 🟡
14554.0,10,4,2381.04,0,مشتریان وفادار اقتصادی 🟡
14555.0,57,2,324.14,0,مشتریان وفادار اقتصادی 🟡
14557.0,85,1,788.38,0,مشتریان وفادار اقتصادی 🟡
14561.0,76,3,1080.76,0,مشتریان وفادار اقتصادی 🟡
14565.0,96,4,3099.12,0,مشتریان وفادار اقتصادی 🟡
14566.0,111,1,1432.0,0,مشتریان وفادار اقتصادی 🟡
14567.0,57,2,1530.3600000000001,0,مشتریان وفادار اقتصادی 🟡
14569.0,1,1,227.39,0,مشتریان وفادار اقتصادی 🟡
14572.0,3,7,2832.84,0,مشتریان وفادار اقتصادی 🟡
14577.0,13,4,859.71,0,مشتریان وفادار اقتصادی 🟡
14578.0,3,1,168.63,0,مشتریان وفادار اقتصادی 🟡
14581.0,17,1,138.6,0,مشتریان وفادار اقتصادی 🟡
14582.0,41,1,114.11,0,مشتریان وفادار اقتصادی 🟡
14583.0,6,5,1052.55,0,مشتریان وفادار اقتصادی 🟡
14585.0,50,1,157.05,0,مشتریان وفادار اقتصادی 🟡
14587.0,19,9,1601.14,0,مشتریان وفادار اقتصادی 🟡
14591.0,15,4,1447.14,0,مشتریان وفادار اقتصادی 🟡
14592.0,35,3,570.46,0,مشتریان وفادار اقتصادی 🟡
14593.0,22,3,617.99,0,مشتریان وفادار اقتصادی 🟡
14594.0,7,2,379.83,0,مشتریان وفادار اقتصادی 🟡
14595.0,20,6,1740.6,0,مشتریان وفادار اقتصادی 🟡
14597.0,11,2,883.15,0,مشتریان وفادار اقتصادی 🟡
14598.0,44,1,221.97,0,مشتریان وفادار اقتصادی 🟡
